,Region,Year,Technology,Amount (2020 USD million)
14288,Africa,2000,Renewable hydropower,0.04690726
14289,Africa,2003,Solar energy,0.539909733
14290,Africa,2002,Solar energy,0.292741526
14291,Africa,2010,Multiple renewables,0.00795073
14292,Africa,2011,Multiple renewables,0.2487106
14293,Africa,2011,Multiple renewables,0.096144914
14294,Africa,2011,Multiple renewables,0.096144914
14295,Africa,2011,Multiple renewables,0.088756886
14296,Africa,2011,Multiple renewables,0.154004733
14297,Africa,2011,Multiple renewables,0.018926257
14298,Africa,2016,Fossil fuels n.e.s.,20.84523249
14299,Africa,2012,Multiple renewables,0.009340081
14300,Africa,2012,Multiple renewables,0.016386869
14301,Africa,2012,Solar energy,0.088456913
14302,Africa,2019,Renewable hydropower,2.26582
14303,Africa,2007,Renewable hydropower,106.5983996
14304,Africa,2006,Multiple renewables,0.012285013
14305,Africa,2008,Multiple renewables,11.42794867
14306,Africa,2009,Multiple renewables,13.04814458
14307,Africa,2009,Multiple renewables,13.04814458
14308,Africa,2010,Multiple renewables,25.93007745
14309,Africa,2013,Nuclear,0.015174521
14310,Africa,2013,Multiple renewables,0.350141773
14311,Africa,2014,Multiple renewables,8.39536077
14312,Africa,2013,Nuclear,0.081188968
14313,Africa,2014,Multiple renewables,18.25078484
14314,Africa,2016,Multiple renewables,47.15433509
14315,Africa,2016,Multiple renewables,4.715433722
14316,Africa,2019,Multiple renewables,1.679167
14317,Africa,2020,Solar energy,0.826515989
14318,Africa,2018,Solar energy,0.370490859
14319,Africa,2014,Multiple renewables,1.015413935
14320,Africa,2017,Renewable hydropower,0.532913872
14321,Africa,2017,Bioenergy,0.532913872
14322,Africa,2017,Solar energy,0.532913872
14323,Africa,2014,Multiple renewables,2.030828718
14324,Africa,2019,Renewable hydropower,1.837672
14325,Africa,2019,Bioenergy,1.837672
14326,Africa,2019,Solar energy,1.837672
14327,Africa,2011,Multiple renewables,0.014996526
14328,Africa,2011,Multiple renewables,0.005796775
14329,Africa,2011,Multiple renewables,0.005796775
14330,Africa,2011,Multiple renewables,0.005352146
14331,Africa,2011,Multiple renewables,0.00928554
14332,Africa,2010,Nuclear,0.113128557
14333,Africa,2018,Multiple renewables,0.208011182
14334,Africa,2018,Multiple renewables,0.796524158
14335,Africa,2007,Renewable hydropower,130.0986356
14336,Africa,2017,Solar energy,0.208358605
14337,Africa,2018,Multiple renewables,0.227676989
14338,Africa,2019,Solar energy,0.223889
14339,Africa,2019,Solar energy,0.098718
14340,Africa,2019,Solar energy,0.099661
14341,Africa,2016,Solar energy,0.106188578
14342,Africa,2016,Multiple renewables,0.106143979
14343,Africa,2016,Bioenergy,0.106188578
14344,Africa,2018,Renewable hydropower,95.03165632
14345,Africa,2016,Solar energy,20.84523249
14346,Africa,2018,Solar energy,1.046545409
14347,Africa,2018,Solar energy,1.152464495
14348,Africa,2015,Renewable hydropower,5.739060822
14349,Africa,2015,Renewable hydropower,5.739060822
14350,Africa,2015,Renewable hydropower,5.414208323
14351,Africa,2015,Solar energy,5.793202905
14352,Africa,2013,Multiple renewables,0.148735499
14353,Africa,2016,Renewable hydropower,11.02614863
14354,Africa,2016,Renewable hydropower,12.91788982
14355,Africa,2016,Solar energy,7.923693084
14356,Africa,2017,Renewable hydropower,26.71580588
14357,Africa,2017,Renewable hydropower,14.0752815
14358,Africa,2017,Renewable hydropower,15.34247574
14359,Africa,2019,Renewable hydropower,26.8
14360,Africa,2018,Bioenergy,19.5296554
14361,Africa,2017,Solar energy,1.047267968
14362,Africa,2012,Bioenergy,0.022625579
14363,Africa,2018,Renewable hydropower,55.36657305
14364,Africa,2014,Multiple renewables,0.045488539
14365,Africa,2018,Solar energy,0.113789076
14366,Africa,2000,Renewable hydropower,2.945688718
14367,Africa,2015,Solar energy,0.01218277
14368,Africa,2014,Multiple renewables,0.028691603
14369,Africa,2017,Renewable hydropower,12.91397323
14370,Africa,2016,Renewable hydropower,14.49474089
14371,Africa,2013,Multiple renewables,19.88938509
14372,Africa,2013,Multiple renewables,13.49636858
14373,Africa,2012,Solar energy,0.010474474
14374,Africa,2011,Renewable hydropower,24.70208849
14375,Africa,2002,Renewable hydropower,0.004085764
14376,Africa,2019,Solar energy,0.8866
14377,Africa,2016,Renewable hydropower,51.74897771
14378,Africa,2016,Multiple renewables,10.7821874
14379,Africa,2017,Renewable hydropower,0.12472445
14380,Africa,2019,Renewable hydropower,0.951528
14381,Africa,2008,Nuclear,0.059534982
14382,Africa,2008,Nuclear,0.059534982
14383,Africa,2009,Nuclear,0.027533403
14384,Africa,2007,Solar energy,0.303465089
14385,Africa,2018,Solar energy,0.005111167
14386,Africa,2018,Solar energy,0.018783708
14387,Africa,2019,Solar energy,0.018851
14388,Africa,2012,Bioenergy,0.003711348
14389,Africa,2012,Bioenergy,0.010418777
14390,Africa,2013,Bioenergy,0.014718249
14391,Africa,2013,Bioenergy,0.010682817
14392,Africa,2014,Multiple renewables,0.011037904
14393,Africa,2014,Bioenergy,0.011071199
14394,Africa,2014,Bioenergy,0.006717935
14395,Africa,2015,Bioenergy,0.014876783
14396,Africa,2016,Bioenergy,0.001367863
14397,Africa,2016,Bioenergy,0.024879717
14398,Africa,2017,Bioenergy,0.033250233
14399,Africa,2017,Bioenergy,0.027130417
14400,Africa,2018,Bioenergy,0.01910887
14401,Africa,2019,Multiple renewables,0.767436
14402,Africa,2005,Solar energy,0.017230457
14403,Africa,2006,Solar energy,0.050286059
14404,Africa,2007,Solar energy,0.0247577
14405,Africa,2009,Solar energy,0.009141867
14406,Africa,2010,Solar energy,0.054605449
14407,Africa,2011,Solar energy,0.044049496
14408,Africa,2001,Solar energy,0.16639647
14409,Africa,2015,Solar energy,0.009509865
14410,Africa,2002,Solar energy,0.015696651
14411,Africa,2003,Solar energy,0.015361351
14412,Africa,2000,Solar energy,0.016109567
14413,Africa,2016,Solar energy,0.091995372
14414,Africa,2008,Renewable hydropower,0.572673757
14415,Africa,2009,Renewable hydropower,1.210604048
14416,Africa,2009,Renewable hydropower,0.591597264
14417,Africa,2009,Renewable hydropower,0.229921725
14418,Africa,2011,Renewable hydropower,0.841323378
14419,Africa,2008,Renewable hydropower,1.1563105
14420,Africa,2008,Renewable hydropower,3.523528595
14421,Africa,2008,Renewable hydropower,2.872441492
14422,Africa,2012,Renewable hydropower,0.028805318
14423,Africa,2012,Renewable hydropower,0.350260631
14424,Africa,2018,Renewable hydropower,277.1601768
14425,Africa,2010,Renewable hydropower,0.082861791
14426,Africa,2012,Multiple renewables,0.036264639
14427,Africa,2013,Renewable hydropower,0.015369467
14428,Africa,2009,Renewable hydropower,0.668210352
14429,Africa,2004,Solar energy,0.032329826
14430,Africa,2013,Renewable hydropower,0.192498116
14431,Africa,2000,Fossil fuels n.e.s.,11.40054051
14432,Africa,2000,Multiple renewables,22.80108102
14433,Africa,2001,Fossil fuels n.e.s.,37.67037213
14434,Africa,2001,Fossil fuels n.e.s.,7.421681762
14435,Africa,2007,Renewable hydropower,279.2116871
14436,Africa,2001,Fossil fuels n.e.s.,25.38342971
14437,Africa,2001,Multiple renewables,6.258927953
14438,Africa,2001,Fossil fuels n.e.s.,0.711412925
14439,Africa,2001,Multiple renewables,0.175416806
14440,Africa,2009,Multiple renewables,14.08553323
14441,Africa,2009,Solar energy,26.68837875
14442,Africa,2013,Multiple renewables,2.136856372
14443,Africa,2013,Solar energy,4.048780495
14444,Africa,2015,Solar energy,11.17902113
14445,Africa,2016,Fossil fuels n.e.s.,1.563392437
14446,Africa,2016,Multiple renewables,1.042261624
14447,Africa,2019,Fossil fuels n.e.s.,4.5
14448,Africa,2019,Multiple renewables,3.0
14449,Africa,2013,Solar energy,0.021509031
14450,Africa,2020,Solar energy,0.011117043
14451,Africa,2017,Renewable hydropower,12.42420445
14452,Africa,2017,Renewable hydropower,6.545203307
14453,Africa,2007,Renewable hydropower,54.91452006
14454,Africa,2018,Renewable hydropower,35.3717128
14455,Africa,2013,Bioenergy,0.154623366
14456,Africa,2014,Bioenergy,0.455972061
14457,Africa,2015,Bioenergy,0.020600232
14458,Africa,2016,Multiple renewables,0.080817717
14459,Africa,2019,Multiple renewables,13.74803
14460,Africa,2019,Solar energy,0.271788
14461,Africa,2016,Multiple renewables,4.53951017
14462,Africa,2019,Multiple renewables,0.342835
14463,Africa,2005,Wind energy,0.05330794
14464,Africa,2007,Multiple renewables,0.017707298
14465,Africa,2008,Multiple renewables,0.03655081
14466,Africa,2009,Bioenergy,0.08753991
14467,Africa,2009,Solar energy,0.038204719
14468,Africa,2009,Bioenergy,0.010646986
14469,Africa,2009,Solar energy,0.008755209
14470,Africa,2009,Multiple renewables,0.01954368
14471,Africa,2009,Multiple renewables,0.076779548
14472,Africa,2009,Multiple renewables,0.015914729
14473,Africa,2009,Multiple renewables,0.021498236
14474,Africa,2010,Multiple renewables,0.120071915
14475,Africa,2010,Multiple renewables,0.104847699
14476,Africa,2010,Multiple renewables,0.104847699
14477,Africa,2010,Multiple renewables,0.104847699
14478,Africa,2010,Multiple renewables,0.037343525
14479,Africa,2010,Solar energy,0.094398364
14480,Africa,2010,Bioenergy,0.140501711
14481,Africa,2000,Bioenergy,0.059510639
14482,Africa,2002,Bioenergy,0.789382624
14483,Africa,2014,Multiple renewables,1.979822976
14484,Africa,2001,Multiple renewables,0.019698663
14485,Africa,2002,Multiple renewables,2.603263161
14486,Africa,2003,Multiple renewables,0.077868897
14487,Africa,2007,Fossil fuels n.e.s.,10.72385668
14488,Africa,2006,Fossil fuels n.e.s.,0.085528208
14489,Africa,2007,Multiple renewables,0.000679568
14490,Africa,2007,Oil,0.012083568
14491,Africa,2008,Fossil fuels n.e.s.,0.13680427
14492,Africa,2009,Fossil fuels n.e.s.,0.045607926
14493,Africa,2009,Renewable hydropower,0.236989771
14494,Africa,2010,Multiple renewables,2.451617358
14495,Africa,2011,Multiple renewables,0.344597013
14496,Africa,2010,Bioenergy,0.089892488
14497,Africa,2010,Fossil fuels n.e.s.,0.354122398
14498,Africa,2010,Solar energy,0.016057817
14499,Africa,2011,Solar energy,0.019399842
14500,Africa,2011,Multiple renewables,0.373313729
14501,Africa,2011,Bioenergy,0.03177966
14502,Africa,2012,Multiple renewables,17.28999876
14503,Africa,2012,Multiple renewables,0.077804736
14504,Africa,2013,Renewable hydropower,0.048168942
14505,Africa,2015,Solar energy,0.319057898
14506,Africa,2015,Renewable hydropower,0.780935901
14507,Africa,2017,Renewable hydropower,0.543077488
14508,Africa,2018,Renewable hydropower,1.176833572
14509,Africa,2017,Renewable hydropower,0.105296563
14510,Africa,2019,Renewable hydropower,9.592435
14511,Africa,2018,Solar energy,0.179291445
14512,Africa,2011,Multiple renewables,1.96385e-05
14513,Africa,2012,Multiple renewables,0.003633905
14850,Africa,2013,Multiple renewables,0.02704163
14851,Africa,2013,Multiple renewables,0.007790563
14852,Africa,2013,Multiple renewables,0.004226277
14853,Africa,2014,Multiple renewables,0.009732037
14854,Africa,2014,Multiple renewables,0.000821303
14855,Africa,2015,Multiple renewables,0.613317289
14856,Africa,2015,Multiple renewables,0.000675994
14857,Africa,2016,Multiple renewables,0.119622493
14858,Africa,2017,Multiple renewables,0.049881699
14859,Africa,2018,Multiple renewables,0.273318576
14860,Africa,2020,Multiple renewables,0.002117348
14861,Africa,2001,Renewable hydropower,0.054793802
14862,Africa,2019,Multiple renewables,0.010708
14863,Africa,2006,Solar energy,0.008186385
14864,Africa,2006,Solar energy,0.002043878
14865,Africa,2012,Multiple renewables,0.03159544
14866,Africa,2014,Solar energy,0.003345366
14867,Africa,2018,Geothermal energy,0.0256509
14868,Africa,2014,Solar energy,0.030418253
14869,Africa,2001,Natural gas,7.345158746
14870,Africa,2001,Natural gas,73.45159238
14871,Africa,2007,Solar energy,0.008046011
14872,Africa,2008,Solar energy,0.023714634
14873,Africa,2013,Renewable hydropower,0.001522196
14874,Africa,2016,Bioenergy,0.023268417
14875,Africa,2016,Multiple renewables,0.025682895
14876,Africa,2016,Bioenergy,0.008049313
14877,Africa,2016,Multiple renewables,0.005870496
14878,Africa,2016,Multiple renewables,0.034902099
14879,Africa,2019,Solar energy,0.003694
14880,Africa,2001,Bioenergy,0.160948964
14881,Africa,2015,Solar energy,0.001160015
14882,Africa,2017,Solar energy,0.005063572
14883,Africa,2000,Multiple renewables,0.112579159
14884,Africa,2002,Multiple renewables,0.181735565
14885,Africa,2010,Solar energy,0.002466732
14886,Africa,2011,Multiple renewables,0.502360423
14887,Africa,2010,Multiple renewables,0.008092196
14888,Africa,2012,Multiple renewables,0.00851163
14889,Africa,2012,Multiple renewables,0.009215089
14890,Africa,2012,Multiple renewables,0.015750478
14891,Africa,2008,Renewable hydropower,0.084818685
14892,Africa,2000,Solar energy,0.014800838
14893,Africa,2001,Solar energy,0.007300522
14894,Africa,2002,Solar energy,0.006849098
14895,Africa,2003,Solar energy,0.007427284
14896,Africa,2010,Solar energy,0.003700564
14897,Africa,2000,Bioenergy,0.010620041
14898,Africa,2001,Multiple renewables,2.191602112
14899,Africa,2006,Nuclear,0.007298493
14900,Africa,2011,Nuclear,0.011408834
14901,Africa,2012,Solar energy,0.021516245
14902,Africa,2012,Nuclear,0.012049084
14903,Africa,2012,Multiple renewables,0.129065383
14904,Africa,2012,Multiple renewables,0.042078746
14905,Africa,2013,Multiple renewables,6.197321463
14906,Africa,2017,Geothermal energy,2.01804821
14907,Africa,2013,Multiple renewables,0.027553223
14908,Africa,2013,Fossil fuels n.e.s.,2.478928399
14909,Africa,2014,Multiple renewables,0.046844298
14910,Africa,2014,Solar energy,0.029879684
14911,Africa,2014,Solar energy,0.71374164
14912,Africa,2014,Solar energy,3.273908542
14913,Africa,2015,Solar energy,0.045060684
14914,Africa,2016,Multiple renewables,3.536575025
14915,Africa,2010,Multiple renewables,0.150029525
14916,Africa,2019,Multiple renewables,0.093604
14917,Africa,2018,Multiple renewables,0.256105465
14918,Africa,2019,Multiple renewables,0.233862
14919,Africa,2018,Multiple renewables,0.037035841
14920,Africa,2016,Solar energy,0.012112395
14921,Africa,2017,Solar energy,0.034473922
14922,Africa,2018,Solar energy,0.084672347
14923,Africa,2018,Solar energy,1.13943208
14924,Africa,2019,Solar energy,0.151018
14925,Africa,2019,Solar energy,0.429076
14926,Africa,2014,Renewable hydropower,31.71743153
14927,Africa,2016,Multiple renewables,72.45854926
14928,Africa,2005,Solar energy,0.008220131
14929,Africa,2015,Nuclear,0.027898717
14930,Africa,2010,Nuclear,0.120989736
14931,Africa,2006,Solar energy,0.03507594
14932,Africa,2017,Solar energy,0.041004972
14933,Africa,2018,Solar energy,0.040586213
14934,Africa,2000,Renewable hydropower,0.023339641
14935,Africa,2015,Solar energy,0.12854548
14936,Africa,2016,Solar energy,0.073851757
14937,Africa,2017,Multiple renewables,0.028554913
14938,Africa,2019,Multiple renewables,0.00409
14939,Africa,2020,Multiple renewables,0.004142329
14940,Africa,2014,Multiple renewables,0.097708489
14941,Africa,2014,Multiple renewables,0.108324267
14942,Africa,2014,Multiple renewables,0.108324267
14943,Africa,2014,Multiple renewables,0.108324267
14944,Africa,2014,Multiple renewables,0.108324267
14945,Africa,2017,Renewable hydropower,0.129723415
14946,Africa,2015,Bioenergy,0.214605513
14947,Africa,2015,Renewable hydropower,0.107302756
14948,Africa,2015,Solar energy,0.107302756
14949,Africa,2016,Solar energy,0.106188578
14950,Africa,2016,Bioenergy,0.106188578
14951,Africa,2016,Renewable hydropower,0.106188578
14952,Africa,2016,Solar energy,0.106171588
14953,Africa,2016,Fossil fuels n.e.s.,0.227759633
14954,Africa,2015,Solar energy,0.070978562
14955,Africa,2010,Solar energy,0.002466732
14956,Africa,2016,Bioenergy,0.165499098
14957,Africa,2010,Solar energy,0.006455869
14958,Africa,2013,Multiple renewables,14.49691185
14959,Africa,2010,Fossil fuels n.e.s.,4.318540743
14960,Africa,2003,Multiple renewables,3.760335376
14961,Africa,2013,Wind energy,3.748870828
14962,Africa,2014,Solar energy,3.15028027
14963,Africa,2018,Fossil fuels n.e.s.,0.022770861
14964,Africa,2011,Renewable hydropower,0.203034592
14965,Africa,2014,Fossil fuels n.e.s.,0.062253956
14966,Africa,2015,Fossil fuels n.e.s.,0.061664748
14967,Africa,2010,Renewable hydropower,3.340248268
14968,Africa,2012,Solar energy,0.015807797
14969,Africa,2015,Bioenergy,12.45267914
14970,Africa,2007,Solar energy,0.447838721
14971,Africa,2009,Solar energy,0.097065449
14972,Africa,2018,Solar energy,12.20603462
14973,Africa,2019,Multiple renewables,0.008396
14974,Africa,2000,Fossil fuels n.e.s.,0.35405471
14975,Africa,2001,Fossil fuels n.e.s.,0.250191915
14976,Africa,2011,Multiple renewables,0.005720896
14977,Africa,2013,Solar energy,0.007116199
14978,Africa,2014,Renewable hydropower,0.649945603
14979,Africa,2015,Solar energy,0.94193042
14980,Africa,2000,Renewable hydropower,0.019656697
14981,Africa,2018,Solar energy,6.107109479
14982,Africa,2014,Multiple renewables,0.115886443
14983,Africa,2015,Multiple renewables,1.160128796
14984,Africa,2016,Multiple renewables,0.489131296
14985,Africa,2019,Multiple renewables,0.978064
14986,Africa,2019,Multiple renewables,0.060374
14987,Africa,2012,Solar energy,0.10247943
14988,Africa,2010,Solar energy,0.014800394
14989,Africa,2013,Multiple renewables,3.61394338
14990,Africa,2020,Multiple renewables,9.638473092
14991,Africa,2008,Renewable hydropower,0.045807657
14992,Africa,2017,Renewable hydropower,0.577302302
14993,Africa,2012,Renewable hydropower,0.607142698
14994,Africa,2011,Multiple renewables,0.599397021
14995,Africa,2016,Multiple renewables,12.35305568
14996,Africa,2020,Multiple renewables,5.780081337
14997,Africa,2008,Nuclear,0.005203357
14998,Africa,2008,Nuclear,0.005203357
14999,Africa,2009,Nuclear,0.096851404
15000,Africa,2004,Multiple renewables,0.078633184
15001,Africa,2005,Multiple renewables,0.02352466
15002,Africa,2006,Multiple renewables,0.074954268
15003,Africa,2007,Multiple renewables,0.048513012
15004,Africa,2008,Multiple renewables,0.001367933
15005,Africa,2010,Multiple renewables,0.002125675
15006,Africa,2010,Multiple renewables,0.009283155
15007,Africa,2011,Multiple renewables,0.021572945
